Ano,DimUniversidade_idDimUniversidade,DimCurso_idDimCurso,DimArea_idDimArea,QuantidadeVagas,"Inscritos no 1.º ano, pela 1.ª vez, através de todos os regimes","Inscritos no 1.º ano, pela 1.ª vez, através do regime geral de acesso",Inscritos pela 1.ª vez através do regime geral de acesso,"Taxa de ocupação
[Inscritos pela 1.ª vez através do regime geral de acesso / Vagas]",Inscritos pela 1.ª vez através de todos os regimes,Distrito,Concelho
2021,300,9223,5,26,15,14,14.0,0.5384615384615384,15.0,Aveiro,AVEIRO
2021,300,9252,2,37,44,35,35.0,0.9459459459459459,45.0,Aveiro,AVEIRO
2021,300,9351,5,75,86,72,72.0,0.96,89.0,Aveiro,AVEIRO
2021,300,9455,7,44,45,43,44.0,1,83.0,Aveiro,AVEIRO
2021,300,9853,1,44,58,44,44.0,1,58.0,Aveiro,AVEIRO
2021,300,L187,10,26,31,26,26.0,1,31.0,Aveiro,AVEIRO
2021,300,L209,7,83,91,79,80.0,0.963855421686747,211.0,Aveiro,AVEIRO
2021,300,L217,6,91,108,87,88.0,0.967032967032967,274.0,Aveiro,AVEIRO
2021,300,L221,7,30,31,30,30.0,1,31.0,Aveiro,AVEIRO
2021,300,L223,7,25,30,25,25.0,1,76.0,Aveiro,AVEIRO
2021,400,8184,9,30,41,31,31.0,1.0333333333333334,41.0,Castelo Branco,COVILHÃ
2021,400,8470,7,0,5,0,0.0,-,5.0,Castelo Branco,COVILHÃ
2021,400,9015,5,50,57,49,49.0,0.98,57.0,Castelo Branco,COVILHÃ
2021,400,9016,7,40,46,33,33.0,0.825,46.0,Castelo Branco,COVILHÃ
2021,400,9020,3,35,57,36,36.0,1.0285714285714285,57.0,Castelo Branco,COVILHÃ
2021,400,9023,3,50,69,47,47.0,0.94,69.0,Castelo Branco,COVILHÃ
2021,400,9025,3,20,33,19,19.0,0.95,33.0,Castelo Branco,COVILHÃ
2021,400,9048,2,45,50,42,42.0,0.9333333333333333,50.0,Castelo Branco,COVILHÃ
2021,400,9071,2,50,57,46,46.0,0.92,57.0,Castelo Branco,COVILHÃ
2021,400,9074,2,40,52,36,36.0,0.9,52.0,Castelo Branco,COVILHÃ
2021,400,9075,2,40,54,39,39.0,0.975,54.0,Castelo Branco,COVILHÃ
2021,400,9081,3,45,58,41,41.0,0.9111111111111111,58.0,Castelo Branco,COVILHÃ
2021,400,9089,7,24,21,5,5.0,0.20833333333333334,21.0,Castelo Branco,COVILHÃ
2021,400,9104,7,22,37,22,22.0,1,37.0,Castelo Branco,COVILHÃ
2021,400,9105,7,35,30,16,16.0,0.45714285714285713,30.0,Castelo Branco,COVILHÃ
2021,400,9112,7,25,26,11,11.0,0.44,26.0,Castelo Branco,COVILHÃ
2021,400,9119,7,70,84,66,66.0,0.9428571428571428,84.0,Castelo Branco,COVILHÃ
2021,400,9147,4,70,87,67,67.0,0.9571428571428572,87.0,Castelo Branco,COVILHÃ
2021,400,9205,4,35,49,34,34.0,0.9714285714285714,49.0,Castelo Branco,COVILHÃ
2021,400,9219,3,50,62,48,48.0,0.96,62.0,Castelo Branco,COVILHÃ
2021,400,9225,7,20,32,17,17.0,0.85,32.0,Castelo Branco,COVILHÃ
2021,400,9240,3,45,63,42,42.0,0.9333333333333333,63.0,Castelo Branco,COVILHÃ
2021,400,9257,7,50,73,46,46.0,0.92,73.0,Castelo Branco,COVILHÃ
2021,400,9351,5,60,66,54,54.0,0.9,66.0,Castelo Branco,COVILHÃ
2021,400,9494,9,60,69,60,60.0,1,69.0,Castelo Branco,COVILHÃ
2021,400,9707,10,60,72,58,58.0,0.9666666666666667,72.0,Castelo Branco,COVILHÃ
2021,400,9740,7,50,53,48,48.0,0.96,53.0,Castelo Branco,COVILHÃ
2021,400,9813,9,140,173,140,140.0,1,173.0,Castelo Branco,COVILHÃ
2021,400,9835,5,24,13,4,4.0,0.16666666666666666,13.0,Castelo Branco,COVILHÃ
2021,400,9918,2,25,39,24,24.0,0.96,39.0,Castelo Branco,COVILHÃ
2021,400,L042,6,25,29,16,16.0,0.64,29.0,Castelo Branco,COVILHÃ
2021,400,L205,5,25,8,3,3.0,0.12,8.0,Castelo Branco,COVILHÃ
2021,501,8408,5,30,28,26,26.0,0.8666666666666667,28.0,Coimbra,COIMBRA
2021,501,9011,5,95,109,95,95.0,1,110.0,Coimbra,COIMBRA
2021,501,9015,5,65,68,64,64.0,0.9846153846153847,69.0,Coimbra,COIMBRA
2021,501,9089,7,55,74,27,27.0,0.4909090909090909,195.0,Coimbra,COIMBRA
2021,501,9099,7,21,31,18,18.0,0.8571428571428571,92.0,Coimbra,COIMBRA
2021,501,9104,7,61,64,60,60.0,0.9836065573770492,68.0,Coimbra,COIMBRA
2021,501,9113,5,39,46,39,39.0,1,127.0,Coimbra,COIMBRA
2021,501,9119,7,145,169,144,144.0,0.993103448275862,172.0,Coimbra,COIMBRA
2021,501,9123,7,110,146,109,109.0,0.990909090909091,499.0,Coimbra,COIMBRA
2021,501,9125,7,45,55,42,42.0,0.9333333333333333,168.0,Coimbra,COIMBRA
2021,501,9141,5,33,35,33,33.0,1,36.0,Coimbra,COIMBRA
2021,501,9146,5,29,36,29,29.0,1,36.0,Coimbra,COIMBRA
2021,501,9209,5,40,44,36,36.0,0.9,44.0,Coimbra,COIMBRA
2021,501,9223,5,29,23,22,22.0,0.7586206896551724,25.0,Coimbra,COIMBRA
2021,501,9257,7,69,75,65,65.0,0.9420289855072463,80.0,Coimbra,COIMBRA
2021,501,9448,3,47,58,49,49.0,1.0425531914893618,58.0,Coimbra,COIMBRA
2021,501,9455,7,73,81,71,71.0,0.9726027397260274,225.0,Coimbra,COIMBRA
2021,501,9891,2,74,85,73,73.0,0.9864864864864865,85.0,Coimbra,COIMBRA
2021,501,L192,7,40,47,41,41.0,1.025,47.0,Coimbra,COIMBRA
2021,501,L209,7,115,127,70,71.0,0.6173913043478261,452.0,Coimbra,COIMBRA
2021,502,8067,4,41,52,42,42.0,1.024390243902439,53.0,Coimbra,COIMBRA
2021,502,9078,4,354,468,341,341.0,0.963276836158192,497.0,Coimbra,COIMBRA
2021,502,L199,4,0,16,0,0.0,-,16.0,Coimbra,COIMBRA
2021,503,9081,3,160,191,154,154.0,0.9625,192.0,Coimbra,COIMBRA
2021,503,9147,4,99,114,94,94.0,0.9494949494949495,118.0,Coimbra,COIMBRA
2021,503,9229,3,47,86,48,48.0,1.0212765957446808,88.0,Coimbra,COIMBRA
2021,503,9240,3,41,50,39,39.0,0.9512195121951219,50.0,Coimbra,COIMBRA
2021,504,9494,9,208,217,203,203.0,0.9759615384615384,237.0,Coimbra,COIMBRA
2021,504,9819,9,31,32,29,29.0,0.9354838709677419,32.0,Coimbra,COIMBRA
2021,504,9832,9,30,33,30,30.0,1,33.0,Coimbra,COIMBRA
2021,505,8393,2,36,43,34,34.0,0.9444444444444444,45.0,Coimbra,COIMBRA
2021,505,9006,2,25,29,23,23.0,0.92,29.0,Coimbra,COIMBRA
2021,505,9132,2,38,50,40,40.0,1.0526315789473684,51.0,Coimbra,COIMBRA
2021,505,9133,2,20,18,16,16.0,0.8,18.0,Coimbra,COIMBRA
2021,505,9135,3,33,36,31,31.0,0.9393939393939394,38.0,Coimbra,COIMBRA
2021,505,9139,2,28,32,26,26.0,0.9285714285714286,33.0,Coimbra,COIMBRA
2021,505,9143,3,63,71,61,61.0,0.9682539682539683,72.0,Coimbra,COIMBRA
2021,505,9181,2,68,85,67,67.0,0.9852941176470589,91.0,Coimbra,COIMBRA
2021,505,9182,2,24,32,24,24.0,1,34.0,Coimbra,COIMBRA
2021,505,9694,3,27,30,25,25.0,0.9259259259259259,31.0,Coimbra,COIMBRA
2021,505,9773,3,51,60,44,44.0,0.8627450980392157,62.0,Coimbra,COIMBRA
2021,505,9779,2,86,111,89,89.0,1.0348837209302326,115.0,Coimbra,COIMBRA
2021,505,L109,3,40,49,39,39.0,0.975,52.0,Coimbra,COIMBRA
2021,506,9548,9,53,56,52,52.0,0.9811320754716981,65.0,Coimbra,COIMBRA
2021,506,9813,9,255,294,250,250.0,0.9803921568627451,330.0,Coimbra,COIMBRA
2021,507,9026,1,70,76,67,67.0,0.9571428571428572,76.0,Coimbra,COIMBRA
2021,507,9219,3,133,188,128,128.0,0.9624060150375939,537.0,Coimbra,COIMBRA
2021,507,9238,9,38,46,38,38.0,1,46.0,Coimbra,COIMBRA
2021,508,9707,10,117,118,107,107.0,0.9145299145299145,119.0,Coimbra,COIMBRA
2021,602,8262,5,36,39,35,35.0,0.9722222222222222,39.0,Évora,ÉVORA
2021,602,9003,8,45,54,43,43.0,0.9555555555555556,54.0,Évora,ÉVORA
2021,602,9011,5,40,55,39,39.0,0.975,55.0,Évora,ÉVORA
2021,602,9015,5,40,42,39,39.0,0.975,42.0,Évora,ÉVORA
2021,602,9016,7,30,32,28,28.0,0.9333333333333333,32.0,Évora,ÉVORA
2021,602,9104,7,20,15,7,7.0,0.35,15.0,Évora,ÉVORA
2021,602,9119,7,60,86,60,60.0,1,86.0,Évora,ÉVORA
2021,602,9143,3,34,41,33,33.0,0.9705882352941176,41.0,Évora,ÉVORA
2021,602,9210,5,38,38,29,29.0,0.7631578947368421,38.0,Évora,ÉVORA
2021,602,9751,7,40,24,11,11.0,0.275,24.0,Évora,ÉVORA
2021,602,9752,7,20,26,19,19.0,0.95,26.0,Évora,ÉVORA
2021,602,9818,8,40,50,40,40.0,1,50.0,Évora,ÉVORA
2021,602,9847,8,55,78,55,55.0,1,78.0,Évora,ÉVORA
2021,602,9910,7,20,17,4,4.0,0.2,17.0,Évora,ÉVORA
2021,602,L090,5,16,23,15,15.0,0.9375,23.0,Évora,ÉVORA
2021,603,9069,2,38,46,35,35.0,0.9210526315789473,46.0,Évora,ÉVORA
2021,603,9214,2,46,49,39,39.0,0.8478260869565217,49.0,Évora,ÉVORA
2021,603,9243,2,24,23,21,21.0,0.875,23.0,Évora,ÉVORA
2021,603,9257,7,38,46,30,30.0,0.7894736842105263,46.0,Évora,ÉVORA
2021,603,9347,2,40,42,39,39.0,0.975,42.0,Évora,ÉVORA
2021,604,8251,2,40,59,37,37.0,0.925,59.0,Évora,ÉVORA
2021,604,9026,1,34,41,29,29.0,0.8529411764705882,41.0,Évora,ÉVORA
2021,604,9081,3,44,58,41,41.0,0.9318181818181818,58.0,Évora,ÉVORA
2021,604,9147,4,68,92,68,68.0,1,92.0,Évora,ÉVORA
2021,604,9219,3,52,76,48,48.0,0.9230769230769231,76.0,Évora,ÉVORA
2021,604,9229,3,62,78,58,58.0,0.9354838709677419,78.0,Évora,ÉVORA
2021,604,9240,3,45,65,46,46.0,1.0222222222222221,65.0,Évora,ÉVORA
2021,604,9254,10,40,57,40,40.0,1,57.0,Évora,ÉVORA
2021,604,9787,2,24,29,22,22.0,0.9166666666666666,29.0,Évora,ÉVORA
2021,604,9853,1,24,34,25,25.0,1.0416666666666667,34.0,Évora,ÉVORA
2021,604,L047,2,55,73,51,51.0,0.9272727272727272,73.0,Évora,ÉVORA
2021,604,L173,2,20,18,16,16.0,0.8,18.0,Évora,ÉVORA
2021,605,9707,10,54,80,55,55.0,1.0185185185185186,203.0,Évora,Évora
2021,605,9841,9,29,38,29,29.0,1,98.0,Évora,Évora
2021,901,9554,9,35,44,33,33.0,0.9428571428571428,45.0,Lisboa,LISBOA
2021,901,9813,9,231,272,231,231.0,1,280.0,Lisboa,LISBOA
2021,902,8109,3,20,27,20,20.0,1,27.0,Lisboa,LISBOA
2021,902,9006,2,27,31,27,27.0,1,31.0,Lisboa,LISBOA
2021,902,9020,3,100,131,99,99.0,0.99,131.0,Lisboa,LISBOA
2021,902,9023,3,97,118,98,98.0,1.0103092783505154,118.0,Lisboa,LISBOA
2021,902,9040,2,20,24,21,21.0,1.05,24.0,Lisboa,LISBOA
2021,902,9046,2,45,53,45,45.0,1,53.0,Lisboa,LISBOA
2021,902,9139,2,25,34,25,25.0,1,34.0,Lisboa,LISBOA
2021,902,9145,3,58,63,57,57.0,0.9827586206896551,63.0,Lisboa,LISBOA
2021,902,9181,2,46,57,44,44.0,0.9565217391304348,57.0,Lisboa,LISBOA
2021,902,9182,2,40,47,40,40.0,1,47.0,Lisboa,LISBOA
2021,902,9204,2,76,91,78,78.0,1.0263157894736843,91.0,Lisboa,LISBOA
2021,902,9240,3,57,60,53,53.0,0.9298245614035088,60.0,Lisboa,LISBOA
2021,902,9252,2,61,71,65,65.0,1.0655737704918034,71.0,Lisboa,LISBOA
2021,902,9448,3,43,47,38,38.0,0.8837209302325582,47.0,Lisboa,LISBOA
2021,902,9917,2,21,33,21,21.0,1,35.0,Lisboa,LISBOA
2021,903,8036,2,27,28,26,26.0,0.9629629629629629,28.0,Setúbal,ALMADA
2021,903,9015,5,80,93,80,80.0,1,94.0,Setúbal,ALMADA
2021,903,9089,7,68,75,69,69.0,1.0147058823529411,78.0,Setúbal,ALMADA
2021,903,9096,7,23,24,23,23.0,1,24.0,Setúbal,ALMADA
2021,903,9099,7,62,68,62,62.0,1,70.0,Setúbal,ALMADA
2021,903,9104,7,55,68,55,55.0,1,79.0,Setúbal,ALMADA
2021,903,9113,5,30,33,30,30.0,1,39.0,Setúbal,ALMADA
2021,903,9116,5,20,22,19,19.0,0.95,22.0,Setúbal,ALMADA
2021,903,9119,7,170,210,168,168.0,0.9882352941176471,227.0,Setúbal,ALMADA
2021,903,9123,7,75,90,77,77.0,1.0266666666666666,106.0,Setúbal,ALMADA
2021,903,9126,7,75,81,74,74.0,0.9866666666666667,85.0,Setúbal,ALMADA
2021,903,9209,5,25,29,23,23.0,0.92,30.0,Setúbal,ALMADA
2021,903,9224,5,35,38,35,35.0,1,40.0,Setúbal,ALMADA
2021,903,9348,5,65,75,64,64.0,0.9846153846153847,77.0,Setúbal,ALMADA
2021,903,9455,7,60,72,59,59.0,0.9833333333333333,86.0,Setúbal,ALMADA
2021,903,L167,5,24,28,24,24.0,1,32.0,Setúbal,ALMADA
2021,903,L209,7,166,176,164,164.0,0.9879518072289156,182.0,Setúbal,ALMADA
2021,903,L231,7,60,65,59,59.0,0.9833333333333333,72.0,Setúbal,ALMADA
2021,904,9081,3,225,248,216,223.0,0.9911111111111112,268.0,Lisboa,LISBOA
2021,904,9147,4,290,312,274,288.0,0.993103448275862,345.0,Lisboa,LISBOA
2021,904,L113,2,0,5,0,0.0,-,5.0,Lisboa,LISBOA
2021,906,8259,4,43,53,45,45.0,1.0465116279069768,55.0,Lisboa,LISBOA
2021,906,9155,4,64,80,64,64.0,1,81.0,Lisboa,LISBOA
2021,906,L188,6,40,45,41,41.0,1.025,45.0,Lisboa,LISBOA
2021,911,9078,4,110,135,107,108.0,0.9818181818181818,142.0,Lisboa,LISBOA
2021,1000,8183,3,44,54,44,44.0,1,54.0,Braga,BRAGA
2021,1000,8184,9,35,39,34,34.0,0.9714285714285714,41.0,Braga,BRAGA
2021,1000,8358,4,18,26,18,18.0,1,35.0,Braga,BRAGA
2021,1000,8427,1,26,32,26,26.0,1,33.0,Braga,BRAGA
2021,1000,8494,2,33,39,34,34.0,1.0303030303030303,39.0,Braga,BRAGA
2021,1000,9002,4,45,58,46,46.0,1.0222222222222221,58.0,Braga,BRAGA
2021,1000,9006,2,23,23,21,21.0,0.9130434782608695,23.0,Braga,BRAGA
2021,1000,9012,5,48,47,45,45.0,0.9375,47.0,Braga,BRAGA
2021,1000,9015,5,68,68,66,66.0,0.9705882352941176,69.0,Braga,BRAGA
2021,1000,9019,3,35,43,34,34.0,0.9714285714285714,43.0,Braga,BRAGA
2021,1000,9023,3,65,77,65,65.0,1,81.0,Braga,BRAGA
2021,1000,9056,4,37,47,37,37.0,1,47.0,Braga,BRAGA
2021,1000,9078,4,111,142,111,111.0,1,153.0,Braga,BRAGA
2021,1000,9081,3,91,109,81,81.0,0.8901098901098901,111.0,Braga,BRAGA
2021,1000,9089,7,40,51,39,39.0,0.975,230.0,Braga,BRAGA
2021,1000,9096,7,28,31,28,28.0,1,56.0,Braga,BRAGA
2021,1000,9098,7,44,45,33,33.0,0.75,86.0,Braga,BRAGA
2021,1000,9104,7,68,73,64,68.0,1,345.0,Braga,BRAGA
2021,1000,9113,5,37,39,36,37.0,1,153.0,Braga,BRAGA
2021,1000,9119,7,175,241,173,175.0,1,803.0,Braga,BRAGA
2021,1000,9123,7,85,94,80,81.0,0.9529411764705882,281.0,Braga,BRAGA
2021,1000,9126,7,42,49,42,42.0,1,171.0,Braga,BRAGA
2021,1000,9127,7,25,12,10,10.0,0.4,97.0,Braga,BRAGA
2021,1000,9134,2,21,24,21,21.0,1,24.0,Braga,BRAGA
2021,1000,9139,2,26,29,25,25.0,0.9615384615384616,29.0,Braga,BRAGA
2021,1000,9141,5,27,28,27,27.0,1,28.0,Braga,BRAGA
2021,1000,9146,5,20,17,16,16.0,0.8,17.0,Braga,BRAGA
2021,1000,9147,4,91,112,86,88.0,0.967032967032967,115.0,Braga,BRAGA
2021,1000,9181,2,43,47,42,42.0,0.9767441860465116,50.0,Braga,BRAGA
2021,1000,9192,2,52,70,53,53.0,1.0192307692307692,71.0,Braga,BRAGA
2021,1000,9195,2,60,70,60,60.0,1,71.0,Braga,BRAGA
2021,1000,9205,4,48,70,49,49.0,1.0208333333333333,71.0,Braga,BRAGA
2021,1000,9209,5,32,37,32,32.0,1,37.0,Braga,BRAGA
2021,1000,9214,2,47,31,29,29.0,0.6170212765957447,31.0,Braga,BRAGA
2021,1000,9219,3,70,90,69,69.0,0.9857142857142858,319.0,Braga,BRAGA
2021,1000,9223,5,24,9,8,8.0,0.3333333333333333,9.0,Braga,BRAGA
2021,1000,9229,3,67,95,66,66.0,0.9850746268656716,95.0,Braga,BRAGA
2021,1000,9240,3,60,77,60,60.0,1,78.0,Braga,BRAGA
2021,1000,9243,2,25,24,22,22.0,0.88,24.0,Braga,BRAGA
2021,1000,9257,7,58,63,57,57.0,0.9827586206896551,71.0,Braga,BRAGA
2021,1000,9353,1,50,59,47,47.0,0.94,60.0,Braga,BRAGA
2021,1000,9379,5,40,39,35,35.0,0.875,39.0,Braga,BRAGA
2021,1000,9381,5,23,23,22,22.0,0.9565217391304348,23.0,Braga,BRAGA
2021,1000,9397,6,80,80,78,78.0,0.975,80.0,Braga,BRAGA
2021,1000,9455,7,68,76,66,67.0,0.9852941176470589,205.0,Braga,BRAGA
2021,1000,9499,2,30,41,32,32.0,1.0666666666666667,41.0,Braga,BRAGA
2021,1000,9688,5,58,59,55,55.0,0.9482758620689655,60.0,Braga,BRAGA
2021,1000,9785,3,34,44,33,33.0,0.9705882352941176,45.0,Braga,BRAGA
2021,1000,9813,9,120,131,121,121.0,1.0083333333333333,148.0,Braga,BRAGA
2021,1000,9817,2,25,27,25,25.0,1,27.0,Braga,BRAGA
2021,1000,9853,1,50,53,47,47.0,0.94,54.0,Braga,BRAGA
2021,1000,9917,2,34,32,32,32.0,0.9411764705882353,32.0,Braga,BRAGA
2021,1000,L078,4,35,48,35,35.0,1,48.0,Braga,BRAGA
2021,1000,L112,5,22,16,14,14.0,0.6363636363636364,17.0,Braga,BRAGA
2021,1000,L147,2,37,46,37,37.0,1,47.0,Braga,BRAGA
2021,1000,L215,6,145,173,145,145.0,1,423.0,Braga,BRAGA
2021,1000,L218,7,90,112,90,90.0,1,388.0,Braga,BRAGA
2021,1000,L229,7,33,21,17,17.0,0.5151515151515151,105.0,Braga,BRAGA
2021,1101,9554,9,66,84,58,59.0,0.8939393939393939,97.0,Porto,PORTO
2021,1102,9257,7,124,186,123,123.0,0.9919354838709677,189.0,Porto,PORTO
2021,1103,8258,7,35,36,30,31.0,0.8857142857142857,38.0,Porto,PORTO
2021,1103,9011,5,156,184,152,152.0,0.9743589743589743,194.0,Porto,PORTO
2021,1103,9015,5,92,96,87,88.0,0.9565217391304348,99.0,Porto,PORTO
2021,1103,9086,8,0,2,0,0.0,-,10.0,Porto,PORTO
2021,1103,9113,5,80,85,78,78.0,0.975,293.0,Porto,PORTO
2021,1103,9141,5,54,60,53,53.0,0.9814814814814815,69.0,Porto,PORTO
2021,1103,9146,5,47,42,36,36.0,0.7659574468085106,43.0,Porto,PORTO
2021,1103,9209,5,69,82,66,67.0,0.9710144927536232,85.0,Porto,PORTO
2021,1103,9223,5,56,47,34,34.0,0.6071428571428571,48.0,Porto,PORTO
2021,1103,9696,6,57,71,55,57.0,1,84.0,Porto,PORTO
2021,1103,9709,7,61,59,57,57.0,0.9344262295081968,63.0,Porto,PORTO
2021,1103,L096,7,30,9,9,9.0,0.3,9.0,Porto,PORTO
2021,1103,L227,6,55,63,53,54.0,0.9818181818181818,67.0,Porto,PORTO
2021,1103,L237,8,0,10,6,6.0,-,10.0,Porto,PORTO
2021,1104,9081,3,225,267,220,221.0,0.9822222222222222,282.0,Porto,PORTO
2021,1104,9147,4,225,250,216,220.0,0.9777777777777777,272.0,Porto,PORTO
2021,1105,9089,7,158,191,148,148.0,0.9367088607594937,652.0,Porto,PORTO
2021,1105,9096,7,35,40,35,35.0,1,131.0,Porto,PORTO
2021,1105,9099,7,42,46,38,38.0,0.9047619047619048,134.0,Porto,PORTO
2021,1105,9104,7,107,125,106,107.0,1,395.0,Porto,PORTO
2021,1105,9123,7,210,236,205,207.0,0.9857142857142858,890.0,Porto,PORTO
2021,1105,9125,7,74,87,69,69.0,0.9324324324324325,298.0,Porto,PORTO
2021,1105,9540,7,92,106,91,91.0,0.9891304347826086,303.0,Porto,PORTO
2021,1105,L209,7,247,272,240,241.0,0.9757085020242915,941.0,Porto,PORTO
2021,1105,L224,7,266,358,270,270.0,1.0150375939849625,1035.0,Porto,PORTO
2021,1105,L236,7,29,4,2,2.0,0.06896551724137931,4.0,Porto,PORTO
2021,1106,9494,9,179,230,169,169.0,0.9441340782122905,236.0,Porto,PORTO
2021,1107,9006,2,39,45,37,37.0,0.9487179487179487,46.0,Porto,PORTO
2021,1107,9040,2,27,32,25,25.0,0.9259259259259259,33.0,Porto,PORTO
2021,1107,9139,2,55,69,51,53.0,0.9636363636363636,72.0,Porto,PORTO
2021,1107,9143,3,82,92,78,78.0,0.9512195121951219,92.0,Porto,PORTO
2021,1107,9181,2,77,102,75,75.0,0.974025974025974,103.0,Porto,PORTO
2021,1107,9182,2,38,46,35,35.0,0.9210526315789473,48.0,Porto,PORTO
2021,1107,9192,2,56,79,54,55.0,0.9821428571428571,84.0,Porto,PORTO
2021,1107,9197,2,60,81,57,60.0,1,87.0,Porto,PORTO
2021,1107,9204,2,90,113,85,88.0,0.9777777777777777,118.0,Porto,PORTO
2021,1107,9240,3,44,58,40,40.0,0.9090909090909091,59.0,Porto,PORTO
2021,1107,9694,3,46,49,41,41.0,0.8913043478260869,50.0,Porto,PORTO
2021,1107,9701,3,74,108,72,72.0,0.972972972972973,115.0,Porto,PORTO
2021,1107,9917,2,23,22,19,19.0,0.8260869565217391,22.0,Porto,PORTO
2021,1108,9813,9,245,261,235,245.0,1,272.0,Porto,PORTO
2021,1109,9026,1,52,67,48,48.0,0.9230769230769231,69.0,Porto,PORTO
2021,1109,9219,3,123,214,124,124.0,1.008130081300813,615.0,Porto,PORTO
2021,1110,9708,5,32,33,30,30.0,0.9375,33.0,Porto,PORTO
2021,1110,9813,9,155,160,155,164.0,1.0580645161290323,191.0,Porto,PORTO
2021,1110,9847,8,61,67,60,60.0,0.9836065573770492,85.0,Porto,PORTO
2021,1111,9707,10,141,166,127,139.0,0.9858156028368794,206.0,Porto,PORTO
2021,1113,9548,9,65,78,64,64.0,0.9846153846153847,105.0,Porto,PORTO
2021,1114,9066,3,47,56,45,45.0,0.9574468085106383,56.0,Porto,PORTO
2021,1114,9078,4,174,200,168,170.0,0.9770114942528736,205.0,Porto,PORTO
2021,1201,9086,8,27,26,12,12.0,0.4444444444444444,26.0,Vila Real,VILA REAL
2021,1201,9129,8,27,18,14,14.0,0.5185185185185185,18.0,Vila Real,VILA REAL
2021,1201,9752,7,39,46,36,36.0,0.9230769230769231,46.0,Vila Real,VILA REAL
2021,1201,9847,8,88,95,88,88.0,1,108.0,Vila Real,VILA REAL
2021,1201,L237,8,26,9,5,5.0,0.19230769230769232,9.0,Vila Real,VILA REAL
2021,1202,9005,9,29,30,25,25.0,0.8620689655172413,30.0,Vila Real,VILA REAL
2021,1202,9023,3,69,77,62,62.0,0.8985507246376812,77.0,Vila Real,VILA REAL
2021,1202,9081,3,55,53,47,47.0,0.8545454545454545,54.0,Vila Real,VILA REAL
2021,1202,9147,4,69,89,67,67.0,0.9710144927536232,90.0,Vila Real,VILA REAL
2021,1202,9196,2,60,72,59,59.0,0.9833333333333333,73.0,Vila Real,VILA REAL
2021,1202,9204,2,37,41,36,36.0,0.972972972972973,41.0,Vila Real,VILA REAL
2021,1202,9219,3,67,79,57,57.0,0.8507462686567164,81.0,Vila Real,VILA REAL
2021,1202,9238,9,47,65,43,43.0,0.9148936170212766,66.0,Vila Real,VILA REAL
2021,1202,9254,10,52,59,45,45.0,0.8653846153846154,59.0,Vila Real,VILA REAL
2021,1202,9803,2,24,23,22,22.0,0.9166666666666666,23.0,Vila Real,VILA REAL
2021,1202,9853,1,27,40,26,26.0,0.9629629629629629,40.0,Vila Real,VILA REAL
2021,1203,9052,2,66,70,61,61.0,0.9242424242424242,70.0,Vila Real,VILA REAL
2021,1203,9089,7,12,11,3,3.0,0.25,11.0,Vila Real,VILA REAL
2021,1203,9104,7,32,19,17,17.0,0.53125,19.0,Vila Real,VILA REAL
2021,1203,9119,7,142,138,125,125.0,0.8802816901408451,138.0,Vila Real,VILA REAL
2021,1203,9123,7,27,34,27,27.0,1,35.0,Vila Real,VILA REAL
2021,1203,9455,7,24,25,20,20.0,0.8333333333333334,25.0,Vila Real,VILA REAL
2021,1203,L193,5,25,9,9,9.0,0.36,9.0,Vila Real,VILA REAL
2021,1203,L209,7,29,41,9,9.0,0.3103448275862069,42.0,Vila Real,VILA REAL
2021,1204,9011,5,32,34,32,32.0,1,34.0,Vila Real,VILA REAL
2021,1204,9012,5,13,13,13,13.0,1,13.0,Vila Real,VILA REAL
2021,1204,9015,5,53,51,48,48.0,0.9056603773584906,52.0,Vila Real,VILA REAL
2021,1204,9379,5,22,25,22,22.0,1,25.0,Vila Real,VILA REAL
2021,1204,9540,7,30,10,9,9.0,0.3,10.0,Vila Real,VILA REAL
2021,1204,9554,9,42,42,37,37.0,0.8809523809523809,42.0,Vila Real,VILA REAL
2021,1204,9707,10,123,129,113,113.0,0.9186991869918699,130.0,Vila Real,VILA REAL
2021,1204,9761,5,60,66,61,61.0,1.0166666666666666,66.0,Vila Real,VILA REAL
2021,1204,9841,9,22,27,22,22.0,1,27.0,Vila Real,VILA REAL
2021,1306,9069,2,39,44,41,41.0,1.0512820512820513,44.0,R. A. Madeira,Funchal
2021,1306,9196,2,41,53,42,42.0,1.024390243902439,53.0,R. A. Madeira,Funchal
2021,1306,9219,3,32,42,31,31.0,0.96875,42.0,R. A. Madeira,Funchal
2021,1306,9720,3,41,56,40,40.0,0.975609756097561,56.0,R. A. Madeira,Funchal
2021,1306,9817,2,20,26,18,18.0,0.9,26.0,R. A. Madeira,Funchal
2021,1306,L150,3,44,45,37,37.0,0.8409090909090909,45.0,R. A. Madeira,Funchal
2021,1307,9015,5,30,35,30,30.0,1,35.0,R. A. Madeira,Funchal
2021,1307,9089,7,25,7,2,2.0,0.08,7.0,R. A. Madeira,Funchal
2021,1307,9107,7,20,18,11,11.0,0.55,18.0,R. A. Madeira,Funchal
2021,1307,9119,7,75,85,73,73.0,0.9733333333333334,85.0,R. A. Madeira,Funchal
2021,1307,9209,5,20,18,15,15.0,0.75,18.0,R. A. Madeira,Funchal
2021,1307,L208,7,25,5,2,2.0,0.08,5.0,R. A. Madeira,Funchal
